emp_no,dept_no,from_date,to_date,first_name,last_name,birth_date
93742,d007,1986-11-15,9999-01-01,Shay,Ushiama,1952-04-06
93786,d007,1991-12-22,2000-09-21,,,1952-04-23
93879,d007,1989-09-26,1991-03-10,,,1955-04-13
93889,d007,1998-03-14,9999-01-01,,,1953-01-06
93903,d007,1988-10-31,1995-06-23,Filipe,Capobianchi,1955-05-06
93981,d007,1997-05-03,9999-01-01,,,1955-07-08
93989,d007,1993-02-22,2001-08-16,Troy,Strooper,1954-09-29
94008,d007,1992-08-03,9999-01-01,Sumali,Itzfeldt,1955-06-15
94078,d007,1994-08-25,9999-01-01,,,1953-11-27
94164,d007,1987-01-12,9999-01-01,Frazer,Naumovich,1955-02-10
94178,d007,1997-07-20,9999-01-01,,,1955-04-20
94197,d007,1995-03-23,9999-01-01,,,1952-10-23
94332,d007,1996-09-24,9999-01-01,Teiji,Sudbeck,1955-07-13
94334,d007,1989-02-22,1989-07-30,,,1955-10-29
94384,d007,1996-04-14,2000-04-18,,,1953-09-13
94425,d007,1993-09-07,9999-01-01,Kersti,Nergos,1955-04-07
94429,d007,1989-02-21,9999-01-01,,,1952-06-22
94470,d007,1992-01-21,9999-01-01,,,1952-08-05
94548,d007,1997-04-09,9999-01-01,,,1953-03-16
94550,d007,1998-01-25,9999-01-01,,,1952-10-29
94595,d007,1995-02-26,9999-01-01,,,1952-11-11
94658,d007,1988-08-07,9999-01-01,Basil,Kaelbling,1955-01-01
94726,d007,1994-05-11,9999-01-01,,,1953-08-31
94775,d007,1989-03-20,9999-01-01,Moie,Kilgore,1954-09-29
94818,d007,1989-06-10,1993-12-27,Yuuichi,Perly,1953-04-21
94833,d007,1985-04-01,9999-01-01,Miyeon,Kleiser,1952-09-12
94847,d007,1993-11-15,1999-02-21,,,1953-09-20
94877,d007,1998-07-01,1998-12-12,,,1955-11-06
94914,d007,1988-12-27,9999-01-01,Ranan,Preusig,1954-08-10
95094,d007,1991-01-13,1995-05-16,,,1953-05-27
95111,d007,1999-12-19,9999-01-01,,,1955-06-21
95148,d007,1997-11-28,1999-06-03,,,1952-03-19
95150,d007,1994-06-23,9999-01-01,,,1953-07-02
95291,d007,1999-11-10,9999-01-01,,,1955-04-03
95322,d007,1987-12-13,9999-01-01,Remzi,Demizu,1952-07-21
95346,d007,1988-01-21,9999-01-01,Jouko,Heering,1954-12-29
95366,d007,1992-06-21,1995-04-10,Hyuncheol,Gadepally,1954-06-21
95402,d007,1990-05-07,9999-01-01,,,1954-06-08
95405,d007,1987-04-18,9999-01-01,Phillip,Ellozy,1952-06-29
95408,d007,1993-03-28,1993-11-07,,,1953-03-27
95409,d007,1995-09-30,9999-01-01,,,1953-01-29
95419,d007,1992-09-16,9999-01-01,,,1954-11-30
95439,d007,1990-01-03,1992-03-01,,,1955-01-04
95450,d007,1994-05-14,1997-09-04,,,1955-05-06
95588,d007,1992-09-18,1994-03-05,,,1954-12-10
95639,d007,1987-02-11,1996-07-26,Maja,Schapire,1952-04-21
95776,d007,1994-09-17,9999-01-01,,,1952-10-14
95808,d007,1993-11-25,1993-12-26,Zengping,Kobara,1955-01-03
95871,d007,1991-07-03,2001-01-18,,,1955-01-06
95878,d007,1992-03-09,9999-01-01,,,1952-08-22
95902,d007,1986-09-02,1991-11-13,Adin,Mikschl,1954-05-30
95993,d007,1992-01-26,9999-01-01,,,1952-09-16
96018,d007,1993-03-14,9999-01-01,,,1955-10-15
96037,d007,1996-04-17,9999-01-01,,,1953-08-17
96051,d007,1999-05-31,2002-02-19,,,1955-02-08
96200,d007,1995-08-19,1998-01-11,Udaiprakash,Sudkamp,1952-02-11
96205,d007,1989-06-04,9999-01-01,,,1953-05-26
96377,d007,1995-11-09,9999-01-01,,,1953-10-13
96379,d007,1994-05-06,9999-01-01,,,1955-07-04
96441,d007,1997-10-30,9999-01-01,,,1952-07-07
96562,d007,1987-01-08,9999-01-01,Abdulah,Ghemri,1953-07-22
96618,d007,1996-01-20,9999-01-01,,,1952-06-15
96619,d007,1995-12-26,9999-01-01,,,1954-10-29
96648,d007,1993-08-08,9999-01-01,Josyula,Perez,1953-01-21
96719,d007,1988-02-06,1988-06-02,Maren,Detkin,1953-06-16
96769,d007,1985-06-22,9999-01-01,Arun,Parascandalo,1952-03-20
96846,d007,1985-12-03,1990-05-16,Tran,Merel,1954-02-06
96868,d007,1994-11-22,1997-06-10,,,1952-03-25
96888,d007,1991-11-04,1994-11-25,,,1954-05-16
96902,d007,1989-09-21,1998-11-21,Khalil,Ozeki,1954-08-05
96911,d007,1988-06-11,9999-01-01,Hirochika,Jeansoulin,1954-05-31
96958,d007,1985-05-20,9999-01-01,Shaowen,Shihab,1953-02-14
96969,d007,1985-06-22,1989-06-25,Chinhyun,Fraisse,1955-10-08
96995,d007,1995-04-25,1999-10-17,,,1954-02-27
97026,d007,1990-03-14,1992-03-23,Aimee,Poulakidas,1953-02-05
97044,d007,1993-02-12,9999-01-01,,,1953-12-01
97056,d007,1996-09-09,1998-08-21,,,1955-11-03
97065,d007,1989-05-11,9999-01-01,,,1953-08-10
97084,d007,1992-05-23,9999-01-01,,,1953-07-19
97135,d007,1986-01-18,1996-08-31,Mechthild,Underwood,1953-03-08
97221,d007,1986-08-12,2002-07-19,Martina,Anick,1954-07-27
97236,d007,1991-02-01,9999-01-01,,,1952-10-11
97240,d007,1997-01-22,9999-01-01,Yongmin,Krogh,1952-05-26
97276,d007,1990-12-11,2000-04-25,,,1952-02-04
97340,d007,1986-09-24,9999-01-01,Vishu,Hiyoshi,1952-05-26
97385,d007,1989-02-13,9999-01-01,,,1954-02-09
97409,d007,1995-11-11,9999-01-01,,,1955-01-29
97449,d007,1996-03-09,1998-01-17,,,1952-03-20
97468,d007,1991-07-06,1996-07-25,Ramalingam,Barvinok,1952-12-28
97511,d007,1992-08-25,9999-01-01,,,1952-04-03
97521,d007,1989-04-16,9999-01-01,,,1955-08-04
97577,d007,1988-01-24,9999-01-01,Masato,Perna,1953-05-17
97585,d007,1993-07-12,9999-01-01,,,1954-06-26
97634,d007,1993-05-30,9999-01-01,,,1953-09-01
97640,d007,1998-09-10,9999-01-01,,,1952-11-18
97648,d007,1999-06-08,9999-01-01,Suvo,Kornyak,1954-08-19
97654,d007,1986-02-25,2000-05-15,Martijn,Wynblatt,1952-07-07
97665,d007,1990-07-20,9999-01-01,,,1955-01-31
97666,d007,1985-03-20,1986-10-16,Spyrose,Alencar,1952-03-06
97695,d007,1986-07-12,9999-01-01,Sreekrishna,Fendler,1955-08-15
97723,d007,1986-03-09,9999-01-01,Gou,Mapelli,1952-07-02
97728,d007,1993-02-24,9999-01-01,,,1954-04-05
97731,d007,1998-03-30,2001-10-18,,,1952-08-04
97745,d007,1986-08-10,1998-10-18,Aleksandar,Heijenga,1954-03-26
97765,d007,1994-03-22,2001-05-17,,,1952-02-25
97770,d007,1985-07-28,9999-01-01,Horward,Keustermans,1954-03-04
97781,d007,1987-06-23,9999-01-01,Divine,Neimat,1955-01-23
97783,d007,2002-04-06,9999-01-01,,,1954-09-15
97838,d007,1993-04-07,1994-11-07,,,1954-05-08
97849,d007,1995-05-01,1997-10-07,,,1954-12-04
97885,d007,1985-12-17,9999-01-01,Seshu,Edelhoff,1952-04-29
97897,d007,1997-09-06,9999-01-01,,,1955-04-21
97938,d007,1986-03-27,9999-01-01,Aiichiro,Plavsic,1952-07-31
98060,d007,1990-09-06,9999-01-01,Tzvetan,Speckmann,1954-03-20
98070,d007,1996-01-09,9999-01-01,,,1954-10-09
98131,d007,1989-06-02,1992-02-25,,,1952-06-10
98136,d007,1999-07-25,9999-01-01,,,1952-07-29
98173,d007,1993-12-31,1994-08-03,Irena,Ambroszkiewicz,1952-06-19
98289,d007,1995-07-19,9999-01-01,,,1953-04-23
98331,d007,1997-09-13,9999-01-01,,,1952-03-15
98336,d007,1989-06-03,9999-01-01,,,1954-03-29
98345,d007,1996-12-16,2001-11-13,,,1955-08-07
98350,d007,1994-03-20,9999-01-01,,,1953-10-17
98377,d007,1988-02-03,9999-01-01,Steve,Flanders,1954-07-01
98571,d007,1993-06-17,9999-01-01,,,1953-06-17
98595,d007,1995-12-20,9999-01-01,,,1954-06-26
98663,d007,1995-10-21,9999-01-01,Serenella,Segond,1955-06-10
98678,d007,1997-05-10,9999-01-01,,,1955-08-24
98713,d007,1986-02-23,9999-01-01,Stabislas,Luit,1955-06-09
98834,d007,1991-11-10,9999-01-01,,,1954-01-10
98843,d007,1997-02-08,9999-01-01,,,1952-04-17
98863,d007,1993-11-03,1993-12-31,,,1955-03-10
98924,d007,1999-08-05,9999-01-01,,,1954-07-22
98943,d007,1996-06-02,9999-01-01,,,1954-01-10
98950,d007,1999-10-24,2000-09-24,,,1952-12-06
98958,d007,1986-05-26,2000-08-23,Jaideep,Denos,1955-08-03
99010,d007,1990-05-17,9999-01-01,,,1953-07-11
99014,d007,1985-12-11,9999-01-01,Adly,Siprelle,1953-12-26
99040,d007,1995-03-15,1997-05-01,Danil,Kalorkoti,1955-09-28
99083,d007,1996-07-10,9999-01-01,,,1955-10-01
99221,d007,1993-01-16,1998-02-13,Masamitsu,Fiebach,1952-05-12
99272,d007,1999-02-16,9999-01-01,Yuriy,Birge,1954-11-14
99296,d007,1986-11-07,1987-09-03,Jaewoo,Kushner,1954-05-27
99300,d007,1989-02-09,9999-01-01,,,1955-12-26
99307,d007,1987-08-23,9999-01-01,Moto,Thibadeau,1955-06-29
99362,d007,1994-02-21,1996-09-05,,,1953-11-25
99395,d007,1993-11-08,9999-01-01,,,1953-01-27
99400,d007,1985-09-20,9999-01-01,Hitomi,Decaestecker,1953-04-25
99433,d007,1996-09-04,9999-01-01,,,1952-12-16
99438,d007,1988-04-20,9999-01-01,Vidar,Prochazka,1954-09-16
99443,d007,1988-11-10,9999-01-01,Zita,Woycyznski,1952-04-14
99481,d007,1994-10-23,9999-01-01,Arnd,Akaboshi,1953-03-29
99484,d007,1999-07-25,9999-01-01,,,1954-12-25
99495,d007,1988-01-15,2001-07-30,Tayeb,Alblas,1953-02-21
99546,d007,1998-11-09,9999-01-01,,,1952-11-17
99550,d007,1988-04-27,1993-07-09,Tsvetan,Hebert,1953-10-05
99592,d007,1993-02-18,1993-05-29,Jayson,Rubsam,1955-02-10
99643,d007,1985-05-03,9999-01-01,Beshir,Babu,1954-10-16
99647,d007,1996-03-05,1999-01-26,,,1953-07-12
99671,d007,1985-06-10,9999-01-01,Tsuneo,Leppanen,1955-09-25
99681,d007,1985-07-17,9999-01-01,Henk,Tramer,1953-06-29
99716,d007,1986-12-17,1989-05-18,Luerbio,Casperson,1952-08-19
99719,d007,1993-04-09,9999-01-01,Sreekrishna,Ramamoorthy,1953-07-07
99732,d007,1996-04-07,9999-01-01,,,1955-06-06
99740,d007,1991-03-10,1994-03-10,Adly,Wiegley,1952-04-28
99769,d007,1995-07-25,9999-01-01,Xinyu,Winter,1953-01-12
99775,d007,1986-10-12,1999-12-10,Shigeaki,Denis,1953-01-29
99832,d007,1996-05-30,9999-01-01,,,1955-09-22
99836,d007,1993-08-15,9999-01-01,,,1952-07-26
99846,d007,1990-01-12,9999-01-01,,,1953-01-06
99878,d007,1992-02-14,9999-01-01,,,1953-04-25
99958,d007,1989-04-05,9999-01-01,,,1955-08-10
99972,d007,1998-05-07,9999-01-01,Jaana,Schaaf,1953-09-30
100024,d007,1993-03-27,9999-01-01,Godehard,Pelz,1952-05-17
100108,d007,1988-09-26,1995-07-30,Kwangho,Underwood,1952-03-12
100142,d007,1988-12-10,9999-01-01,Terresa,Isard,1954-10-11
100155,d007,1990-08-05,9999-01-01,,,1952-07-07
100170,d007,1998-11-04,9999-01-01,,,1952-11-28
100195,d007,2000-01-27,9999-01-01,,,1953-12-10
100246,d007,1988-12-28,1992-10-09,Berna,Jording,1954-07-31
100274,d007,1986-10-07,9999-01-01,Fei,Miyakawa,1953-05-13
100279,d007,1998-03-03,9999-01-01,Mingdong,Gustavson,1952-02-11
100361,d007,2000-01-27,9999-01-01,,,1955-06-25
100436,d007,1987-06-25,1995-08-04,Subhankar,Gini,1952-08-21
100444,d007,1985-05-15,9999-01-01,Arno,Itzigehl,1955-09-01
100451,d007,1990-06-23,2002-04-03,,,1955-03-30
100458,d007,1997-09-13,1998-09-26,,,1954-07-20
100473,d007,1996-07-13,1997-11-17,,,1955-10-14
100488,d007,1993-06-07,9999-01-01,,,1953-12-15
100513,d007,1988-10-18,1996-10-07,Kenroku,Walston,1954-08-17
100534,d007,1996-04-08,9999-01-01,Aamer,Luga,1955-04-15
100555,d007,1988-08-13,9999-01-01,Lucien,Gecsel,1953-08-25
100557,d007,1998-06-30,1998-12-16,,,1954-04-06
100574,d007,1995-02-14,2000-02-14,Lucien,Bennet,1955-07-18
100657,d007,1994-11-13,9999-01-01,,,1954-10-21
100686,d007,1987-06-14,9999-01-01,True,Beausoleil,1954-02-23
100771,d007,1996-04-07,9999-01-01,,,1952-12-09
100800,d007,1990-07-14,9999-01-01,,,1952-12-07
100899,d007,1996-10-24,9999-01-01,,,1955-09-03
100946,d007,1997-09-08,9999-01-01,,,1952-12-16
101098,d007,1986-06-27,1987-07-23,Maya,Norsworthy,1954-11-11
101123,d007,1985-05-26,9999-01-01,Henk,Wossner,1953-12-17
101140,d007,1993-09-17,9999-01-01,,,1955-05-16
101177,d007,1996-09-24,9999-01-01,,,1953-02-16
101231,d007,1996-09-11,9999-01-01,,,1953-09-22
101237,d007,1995-06-14,2000-11-01,,,1955-06-20
101249,d007,1994-07-29,1995-07-09,Dinkar,Krider,1955-06-15
101250,d007,1993-11-16,9999-01-01,,,1955-06-16
101284,d007,1998-06-07,9999-01-01,,,1955-01-19
101371,d007,1998-10-24,9999-01-01,,,1954-10-04
101414,d007,1987-05-08,9999-01-01,Xiaoheng,DasSarma,1953-03-26
101445,d007,1991-05-02,9999-01-01,Remzi,Dehkordi,1953-04-13
101564,d007,1998-02-27,1999-10-10,Gay,Liedekerke,1955-09-14
101587,d007,1990-02-27,9999-01-01,Hironobu,Puppo,1954-12-14
101608,d007,1989-08-31,9999-01-01,Girolamo,Mundy,1955-10-14
101612,d007,1996-09-21,9999-01-01,,,1953-02-09
101628,d007,1988-12-13,1998-05-06,Sudharsan,Bardell,1953-12-10
101656,d007,1991-11-15,9999-01-01,Yaghout,Kornyak,1954-08-18
101690,d007,2001-01-26,9999-01-01,Dante,Lally,1952-04-25
101709,d007,1998-05-06,1999-08-07,Zine,Leslie,1953-03-22
101785,d007,1988-08-22,1991-09-21,Noritoshi,Katalagarianos,1954-12-09
102013,d007,1990-12-28,1997-09-07,,,1952-09-06
102037,d007,1998-11-13,2000-03-18,Yongqiao,Borovoy,1955-08-11
102115,d007,1986-10-18,1987-03-17,Keiichiro,Kobara,1955-02-21
102116,d007,1992-07-08,9999-01-01,,,1953-01-15
102253,d007,1993-10-25,9999-01-01,,,1953-09-23
102460,d007,1996-10-31,9999-01-01,,,1953-06-14
102479,d007,1986-06-29,9999-01-01,Serap,Facello,1952-07-07
102692,d007,1997-07-02,9999-01-01,Saniya,Lindenbaum,1953-06-26
102728,d007,1997-05-03,9999-01-01,Make,Jiang,1953-08-31
102764,d007,1998-10-15,9999-01-01,,,1954-08-05
102870,d007,1985-04-23,9999-01-01,Marsal,Alpay,1952-04-30
102882,d007,1990-05-04,9999-01-01,,,1955-09-02
102942,d007,1985-02-27,9999-01-01,Gretta,Vilarrasa,1954-08-08
102950,d007,1992-04-17,9999-01-01,,,1953-09-25
102962,d007,1985-09-24,9999-01-01,Chirstian,Kobara,1954-02-27
103124,d007,1998-02-18,9999-01-01,,,1954-07-17
103133,d007,1993-03-01,9999-01-01,,,1955-07-30
103158,d007,1992-11-30,1996-09-24,,,1955-11-25
103215,d007,1993-10-17,9999-01-01,,,1954-08-23
103322,d007,1997-03-08,2001-10-17,,,1952-04-07
103368,d007,1991-09-09,1999-04-08,,,1953-11-06
103369,d007,1992-05-16,9999-01-01,,,1953-12-23
103398,d007,1999-08-13,9999-01-01,Nikolaos,Schreiter,1955-09-14
103406,d007,1990-07-30,1991-01-08,,,1953-02-22
103467,d007,1989-01-11,9999-01-01,Kwangyoen,Glinert,1955-05-15
103517,d007,1991-12-20,9999-01-01,,,1955-04-29
103575,d007,1994-02-25,9999-01-01,Ugo,Verhaegen,1954-10-09
103591,d007,1985-03-11,9999-01-01,Moni,Vakili,1955-04-16
103664,d007,2000-01-16,9999-01-01,,,1955-07-07
103719,d007,1993-04-18,9999-01-01,,,1952-10-04
103776,d007,1988-06-30,9999-01-01,Franziska,Ashish,1953-05-26
103780,d007,1990-01-16,9999-01-01,,,1955-06-28
103782,d007,1986-07-01,9999-01-01,Sigeru,Baez,1952-12-08
103885,d007,1989-12-19,9999-01-01,,,1953-10-13
103898,d007,1987-10-05,9999-01-01,Saeed,Rosin,1952-08-01
103916,d007,1991-05-18,1993-10-21,,,1955-05-24
103961,d007,1990-01-25,1992-12-21,Gurbir,Suermann,1952-04-26
103990,d007,1989-10-03,9999-01-01,,,1952-11-12
104011,d007,1997-11-21,9999-01-01,Masanao,Journel,1954-02-25
104044,d007,1999-02-03,9999-01-01,,,1955-08-26
104073,d007,1988-02-05,9999-01-01,Vitali,Peral,1952-06-07
104091,d007,1987-02-17,9999-01-01,Shrikanth,Mawatari,1953-05-21
104165,d007,1990-12-02,9999-01-01,,,1954-11-26
104166,d007,1993-01-26,9999-01-01,,,1955-04-08
104203,d007,1998-01-19,1999-08-12,Shigenori,Gyorkos,1954-10-26
104223,d007,1986-11-18,1993-06-30,Mantis,Waymire,1952-08-12
104258,d007,1999-02-01,9999-01-01,,,1954-08-09
104312,d007,1987-02-13,2002-05-18,Suzette,Hettesheimer,1952-10-18
104333,d007,1998-03-12,9999-01-01,,,1953-02-15
104363,d007,1988-11-22,9999-01-01,Mansur,Xiaoshan,1955-12-25
104364,d007,1989-01-14,9999-01-01,,,1952-07-25
104392,d007,1999-07-16,1999-09-17,,,1953-07-06
104427,d007,1995-01-29,9999-01-01,,,1952-06-15
104536,d007,1985-05-10,9999-01-01,Shooichi,Ernst,1954-08-28
104542,d007,1998-01-07,1999-01-28,,,1954-03-04
104589,d007,1992-04-11,9999-01-01,,,1954-05-26
104751,d007,1996-12-07,9999-01-01,,,1954-05-04
104772,d007,1999-07-11,9999-01-01,Yannik,VanScheik,1953-04-16
104812,d007,1985-08-08,1988-06-12,Hideo,Fujisawa,1953-06-20
104846,d007,1995-03-25,9999-01-01,,,1952-08-15
104858,d007,1985-04-28,1989-04-14,Jiong,Isaak,1952-10-28
104860,d007,1993-04-18,1993-05-18,,,1952-02-22
104931,d007,1999-12-04,9999-01-01,Kristin,Delaune,1955-05-18
104967,d007,1995-09-24,9999-01-01,,,1954-04-15
105002,d007,1986-10-15,9999-01-01,Jingling,Millington,1952-09-11
105006,d007,1990-03-03,9999-01-01,,,1955-02-26
105032,d007,1991-07-26,9999-01-01,,,1954-07-22
105154,d007,1995-01-08,1997-07-10,Lenore,Montemayor,1953-07-14
105204,d007,1988-11-14,9999-01-01,Ennio,Schaad,1953-04-19
105264,d007,1996-07-10,9999-01-01,Chrisa,Simkin,1954-04-15
105396,d007,1999-11-18,9999-01-01,Sajjan,Strehl,1952-10-23
105440,d007,1990-03-04,9999-01-01,,,1952-04-18
105451,d007,1998-06-28,9999-01-01,,,1952-05-23
105489,d007,1986-10-28,9999-01-01,Jasminko,Sadowski,1953-01-16
105518,d007,1994-01-02,2001-11-05,,,1953-12-10
105521,d007,1987-11-02,9999-01-01,Toshiko,Hofman,1953-09-12
105595,d007,1989-06-09,9999-01-01,Gino,Hmelo,1953-07-23
105665,d007,1990-06-29,9999-01-01,Tonia,Falco,1953-08-29
105722,d007,1997-12-28,9999-01-01,Maik,Riefers,1953-03-25
105766,d007,1994-02-22,9999-01-01,Boutros,Callaway,1952-11-18
105774,d007,1991-05-20,9999-01-01,,,1953-05-17
105789,d007,1987-02-06,9999-01-01,Qingxiang,Fordan,1955-03-24
105806,d007,1991-08-16,9999-01-01,,,1954-07-22
105831,d007,1992-05-23,1996-06-09,,,1953-05-19
105836,d007,1991-02-09,9999-01-01,,,1954-02-02
105852,d007,1989-12-26,9999-01-01,Filipe,Beetstra,1952-07-30
105921,d007,1986-01-31,9999-01-01,Willard,Gubsky,1955-04-11
105934,d007,1986-03-03,1992-04-30,Gor,Langford,1952-03-20
105956,d007,1999-05-05,9999-01-01,,,1953-04-26
105977,d007,1994-05-06,9999-01-01,,,1953-10-18
106036,d007,1986-12-11,1994-06-30,Radoslaw,Puppe,1952-03-16
106049,d007,1993-09-07,9999-01-01,Tran,Zhang,1953-08-07
106141,d007,1994-09-07,9999-01-01,,,1955-07-29
106186,d007,1987-09-07,9999-01-01,Gonzalo,Sewelson,1955-08-10
106274,d007,1996-04-01,9999-01-01,,,1954-03-23
106293,d007,1988-03-17,9999-01-01,Froduald,Schicker,1953-09-03
106315,d007,1992-09-28,1997-10-31,,,1954-11-10
106383,d007,1988-07-25,9999-01-01,Yechezkel,Denny,1954-12-03
106424,d007,1991-10-25,9999-01-01,,,1952-07-21
106435,d007,1986-05-17,9999-01-01,Collette,Christ,1952-12-17
106447,d007,1993-07-24,9999-01-01,Tadanori,Herber,1955-02-20
106484,d007,1996-05-05,9999-01-01,,,1954-06-05
106577,d007,1999-06-30,2002-03-04,Florina,Orsini,1955-06-29
106630,d007,1987-05-02,9999-01-01,Vojin,Maliniak,1953-07-24
106678,d007,1985-10-25,9999-01-01,Vishwani,Oppitz,1953-04-01
106680,d007,1997-10-28,9999-01-01,,,1952-05-11
106751,d007,1995-08-05,9999-01-01,,,1955-04-07
106770,d007,1988-03-02,1998-10-07,LiMin,Srimani,1954-11-25
106777,d007,1996-09-07,9999-01-01,,,1952-03-15
106826,d007,1990-03-23,9999-01-01,,,1952-10-01
106836,d007,1993-03-11,9999-01-01,Yurii,Ghemri,1953-10-29
106876,d007,1994-10-27,9999-01-01,,,1953-04-01
106890,d007,1992-06-21,1999-03-25,,,1955-05-01
106897,d007,1986-10-06,9999-01-01,Susanna,Chaudhury,1953-09-13
106946,d007,1985-12-07,9999-01-01,Oksana,Luiz,1955-10-03
106998,d007,1993-10-05,1994-05-08,,,1952-10-13
107009,d007,1994-09-11,9999-01-01,,,1952-10-03
107011,d007,1994-07-22,9999-01-01,,,1954-09-10
107039,d007,1996-04-27,1999-03-25,,,1952-10-05
107082,d007,1996-02-05,1996-12-26,,,1953-04-28
107113,d007,1987-07-15,9999-01-01,Sushant,VanScheik,1952-10-07
107199,d007,1991-06-30,1997-12-30,,,1952-03-22
107240,d007,1995-12-06,1996-12-10,,,1955-02-07
107257,d007,1985-11-13,1988-02-23,Rosine,Czaja,1952-10-27
107295,d007,1998-09-07,9999-01-01,,,1955-02-14
107306,d007,1994-06-17,9999-01-01,,,1955-06-20
107325,d007,1988-11-08,1994-01-21,Demin,Sherertz,1955-01-30
107330,d007,1999-09-23,9999-01-01,Navid,Bednarek,1953-07-17
107359,d007,1994-01-01,9999-01-01,Xiong,Lamma,1954-09-10
107383,d007,1994-10-21,9999-01-01,Heon,Pargas,1954-08-26
107406,d007,1999-08-23,9999-01-01,Chanjung,Bernick,1953-12-18
107430,d007,1996-05-12,2001-06-20,,,1955-04-06
107442,d007,1993-12-17,9999-01-01,,,1953-12-22
107474,d007,1988-02-24,9999-01-01,Taiji,Goodrum,1954-09-29
107476,d007,1991-01-31,1996-04-18,,,1953-04-23
107477,d007,1989-08-25,9999-01-01,,,1952-02-04
107540,d007,1985-03-19,9999-01-01,Jaques,Soloway,1952-07-28
107584,d007,1992-07-22,9999-01-01,,,1952-07-22
107595,d007,1992-09-19,1996-11-04,,,1955-07-15
107680,d007,1997-05-25,9999-01-01,,,1955-09-21
107684,d007,1992-11-05,9999-01-01,Uma,Chandrasekhar,1955-06-02
107693,d007,1995-07-09,9999-01-01,Kenton,Bharadwaj,1954-03-12
107901,d007,1987-11-25,9999-01-01,Munir,Honiden,1955-05-23
107924,d007,1987-11-10,2000-08-19,Achilleas,Georgakopoulos,1953-06-05
107997,d007,1994-05-20,9999-01-01,Masoud,Perfilyeva,1953-07-16
108023,d007,1987-01-16,2000-11-05,Marke,Yetto,1953-09-30
108042,d007,1996-10-21,9999-01-01,,,1953-05-19
108045,d007,1998-03-06,9999-01-01,,,1954-10-01
108053,d007,1997-05-11,9999-01-01,Abdelghani,Nilsson,1953-09-02
108085,d007,1989-01-05,2000-08-16,,,1955-08-01
108132,d007,1989-06-26,9999-01-01,,,1954-11-23
108138,d007,1986-03-03,9999-01-01,Berto,Middleton,1953-06-26
108212,d007,1985-07-10,9999-01-01,Masali,Versino,1952-02-08
108307,d007,1988-07-29,9999-01-01,Diederik,Suermann,1952-12-01
108329,d007,1999-03-13,9999-01-01,,,1954-11-21
108355,d007,1990-12-31,9999-01-01,,,1953-07-07
108363,d007,1996-12-20,9999-01-01,Aloke,Luef,1952-04-25
108367,d007,1985-02-10,9999-01-01,Rimon,Rouquie,1954-09-02
108372,d007,1994-12-21,9999-01-01,,,1952-07-19
108390,d007,1986-11-05,1988-05-22,Udi,Delaune,1953-05-16
108440,d007,1987-04-27,1997-04-29,Xiaoqiang,Conta,1952-07-14
108443,d007,1999-09-11,9999-01-01,,,1952-08-01
108536,d007,1987-12-23,9999-01-01,Fumino,Baba,1955-07-18
108541,d007,1992-07-11,9999-01-01,Jordanka,Mapelli,1953-09-04
108671,d007,1995-04-12,9999-01-01,,,1955-01-21
108673,d007,1992-04-11,9999-01-01,,,1955-02-07
108722,d007,1991-07-29,9999-01-01,,,1953-05-02
108884,d007,1988-04-11,9999-01-01,Basant,Deverell,1954-08-17
108891,d007,1992-03-13,1999-06-17,Bikash,Chiodo,1955-09-08
109083,d007,1999-12-20,9999-01-01,Moto,Merel,1954-06-16
109138,d007,1998-08-07,9999-01-01,,,1953-01-04
109189,d007,1996-07-05,9999-01-01,Billie,Codenie,1954-07-27
109255,d007,1996-12-11,9999-01-01,,,1954-01-17
109305,d007,1991-01-24,9999-01-01,,,1952-05-25
109316,d007,1998-05-09,9999-01-01,,,1953-09-16
109496,d007,1986-02-26,1997-04-13,Mariusz,Esposito,1953-06-18
109514,d007,1985-09-04,1995-06-22,Piyawadee,Zlotek,1953-07-26
109600,d007,1994-10-04,9999-01-01,,,1955-04-12
109613,d007,1991-02-17,2000-08-01,,,1954-09-22
109643,d007,1989-04-27,9999-01-01,Faiza,Ratzlaff,1952-08-05
109685,d007,1995-11-24,9999-01-01,,,1952-03-03
109715,d007,1998-06-18,9999-01-01,,,1954-05-23
109744,d007,1999-04-23,9999-01-01,,,1954-03-10
109818,d007,1992-02-05,9999-01-01,,,1952-05-30
109824,d007,1997-07-29,9999-01-01,Aleksander,Luit,1952-04-24
109864,d007,1992-12-10,9999-01-01,,,1955-07-29
109939,d007,1993-04-10,9999-01-01,,,1952-02-17
109973,d007,1997-08-27,9999-01-01,,,1952-08-15
109993,d007,1991-02-13,2002-06-11,Danel,Furudate,1953-10-19
109996,d007,1990-02-01,1999-04-06,Dines,Gelosh,1952-09-24
111133,d007,1986-12-30,9999-01-01,Hauke,Zhang,1955-03-16
200027,d007,1990-11-09,9999-01-01,,,1955-05-14
200041,d007,1993-03-03,9999-01-01,,,1953-07-12
200100,d007,1991-07-28,9999-01-01,,,1954-04-14
200116,d007,1986-08-29,9999-01-01,Eben,Nivat,1952-09-17
200247,d007,1986-05-25,9999-01-01,Chaoyi,Beznosov,1952-09-13
200275,d007,1992-01-27,9999-01-01,,,1952-06-30
200281,d007,1997-03-20,9999-01-01,,,1955-10-31
200289,d007,1987-06-17,9999-01-01,Thodoros,Schurmann,1953-09-23
200295,d007,1996-06-09,9999-01-01,,,1952-08-18
