emp_no,dept_no,from_date,to_date,first_name,last_name,birth_date
484856,d003,1997-12-14,9999-01-01,Martine,Junet,1954-07-27
485063,d003,1986-10-24,9999-01-01,Sadok,Gecsel,1955-11-15
485162,d003,1986-02-17,9999-01-01,Ekawit,Manderick,1955-08-10
485952,d003,1985-07-20,9999-01-01,Luigi,Vidal,1953-03-31
486067,d003,1985-11-01,2000-08-26,Dhritiman,Lichtner,1953-10-22
486276,d003,1988-09-13,1991-05-18,Huican,Keustermans,1954-11-01
486863,d003,1986-04-02,9999-01-01,Nathan,Polupanov,1952-02-28
487227,d003,1994-09-14,9999-01-01,Susumu,Delgrande,1952-06-10
487320,d003,1988-09-04,9999-01-01,Shaw,Nilsson,1955-08-29
487384,d003,1991-05-03,9999-01-01,Heejo,Nourani,1952-11-12
488164,d003,1986-07-26,9999-01-01,Kaijung,Bahk,1952-11-19
488721,d003,1991-07-31,9999-01-01,Yahiko,Selvestrel,1952-11-10
488751,d003,1986-11-23,9999-01-01,Paris,Uludag,1952-02-22
488887,d003,1987-02-04,9999-01-01,Szabolcs,Iwayama,1953-03-14
488940,d003,1988-06-06,9999-01-01,Zhongwei,Beutelspacher,1953-11-12
489005,d003,1993-07-03,9999-01-01,Gilbert,Onuegbe,1952-06-09
489088,d003,1986-10-31,9999-01-01,Basem,Perz,1953-11-27
489205,d003,1998-02-21,9999-01-01,Eran,Cunliffe,1952-05-16
489702,d003,1987-03-27,9999-01-01,Xiaoqiu,Noriega,1953-03-09
489731,d003,1986-07-20,1997-11-14,Martial,Gopalakrishnan,1953-01-18
489938,d003,1988-01-06,1988-06-01,Oscal,Beausoleil,1954-08-23
490034,d003,1998-12-24,2000-08-20,Fuqing,Lupu,1952-05-06
490429,d003,1986-09-02,9999-01-01,Lenore,Kieras,1955-11-22
490531,d003,1985-03-24,2002-04-21,Achilleas,Pavlopoulou,1954-12-31
490724,d003,1994-11-11,9999-01-01,Fabrizio,Tsukune,1952-03-13
490820,d003,1985-05-14,9999-01-01,Kagan,Simmen,1955-08-05
490890,d003,1987-12-01,9999-01-01,Fay,Conry,1954-11-22
491211,d003,1986-06-08,9999-01-01,Lansing,Milicic,1952-11-07
491458,d003,1985-08-18,9999-01-01,Suzette,Copas,1952-05-18
491606,d003,1993-06-26,2001-01-07,Moie,Gaughan,1953-10-24
491622,d003,1985-02-20,9999-01-01,Remko,Stiles,1955-09-22
491650,d003,1990-03-29,9999-01-01,Atreyi,Gladwell,1953-12-24
491710,d003,1986-10-01,9999-01-01,Khun,Khalil,1954-05-13
492225,d003,1987-05-30,9999-01-01,Ipke,Neiman,1952-07-04
492291,d003,1985-08-22,1999-04-22,Mihalis,Chenney,1954-06-06
492597,d003,1985-09-24,1988-02-13,Bedrich,Takanami,1953-02-21
492877,d003,1994-07-06,9999-01-01,Vasiliy,Chinin,1953-03-22
492943,d003,2000-01-25,2002-06-11,Satyanarayana,Skogmar,1953-07-16
493005,d003,1985-10-07,9999-01-01,Nidapan,Suppi,1953-02-27
493647,d003,1994-01-21,9999-01-01,Jayson,Perri,1953-12-20
493651,d003,2001-06-09,9999-01-01,Constantino,Demeyer,1955-11-27
493872,d003,1986-04-17,9999-01-01,Ugo,Tsukuda,1954-06-30
493941,d003,1985-09-05,9999-01-01,Reuven,Redmiles,1954-05-06
494302,d003,1988-07-23,1999-08-05,Qingxiang,Polajnar,1955-04-14
494554,d003,1986-09-09,9999-01-01,Vojin,Siksek,1954-07-16
494648,d003,1986-11-24,9999-01-01,Junichi,Bahk,1953-05-31
494692,d003,1987-01-06,9999-01-01,Adamantios,Pehl,1954-03-25
494807,d003,1987-09-15,9999-01-01,Marc,Simkin,1955-11-02
494860,d003,1985-09-27,1987-04-24,Krassimir,Picco,1954-11-22
495047,d003,1985-04-28,9999-01-01,Tetsushi,Barbanera,1952-03-18
495058,d003,1999-10-07,9999-01-01,Mabhin,Keirsey,1952-11-09
495067,d003,1986-12-28,9999-01-01,Shan,Penz,1952-06-14
495069,d003,1998-04-28,9999-01-01,Alain,Takkinen,1953-02-10
495219,d003,1988-08-18,9999-01-01,Dinah,Hambrick,1955-05-09
495329,d003,1986-03-16,9999-01-01,Kamakshi,Dechter,1954-05-28
495499,d003,1990-10-29,9999-01-01,Filipp,Onuegbe,1954-02-08
495811,d003,1986-08-05,9999-01-01,Golgen,Fioravanti,1953-05-23
496227,d003,1994-06-02,9999-01-01,Satoru,Stentiford,1953-01-10
496389,d003,1987-08-22,1989-03-08,Shan,Eiter,1952-07-07
496479,d003,1988-12-31,9999-01-01,Arup,Botman,1952-07-21
497057,d003,1991-03-30,9999-01-01,Parke,Garnier,1953-09-10
497115,d003,1990-01-09,9999-01-01,Mari,Claffy,1953-03-07
497513,d003,1987-03-14,1992-01-29,Aleksandar,Lanteri,1952-06-15
497760,d003,1987-05-02,9999-01-01,Indrajit,Iwayama,1953-12-19
497893,d003,2002-06-16,9999-01-01,Sailaja,Ciolek,1953-05-03
498193,d003,1997-09-24,1999-08-30,Krisda,Wendorf,1954-11-03
498220,d003,1985-08-10,9999-01-01,Marla,Koprowski,1953-12-11
499156,d003,1996-12-04,9999-01-01,Gou,Zaiane,1953-01-07
499225,d003,1985-03-25,9999-01-01,Constantijn,Dahlbom,1955-04-03
499596,d003,1987-11-22,1999-09-29,Gunilla,Falby,1952-05-03
499922,d003,1986-07-03,9999-01-01,Mitsuyuki,Doering,1953-08-25
233223,d003,1993-12-21,9999-01-01,,,1955-05-23
493372,d003,1989-03-31,9999-01-01,,,1952-08-31
285630,d003,1996-02-17,2000-11-04,,,1952-03-10
289009,d003,1990-09-04,1992-04-02,,,1955-05-29
432130,d003,1997-01-10,2001-12-24,,,1954-07-15
253048,d003,1994-05-19,2002-04-07,,,1953-03-30
224960,d003,1999-10-09,2002-02-10,,,1953-04-09
224649,d003,1993-06-20,9999-01-01,,,1955-06-08
228573,d003,1996-06-20,9999-01-01,,,1952-03-31
258251,d003,1998-10-02,2001-03-31,,,1953-04-17
61166,d003,1994-10-06,1998-11-12,,,1955-04-21
255576,d003,1993-10-17,9999-01-01,,,1955-12-12
68674,d003,1994-01-20,9999-01-01,,,1955-07-13
420882,d003,1990-07-14,1999-03-23,,,1955-06-11
468866,d003,2000-01-12,9999-01-01,,,1953-05-11
297080,d003,1990-06-11,1997-08-01,,,1952-04-18
274857,d003,1993-12-09,9999-01-01,,,1955-09-21
472970,d003,1996-08-31,9999-01-01,,,1954-02-16
52430,d003,1994-09-05,1998-11-20,,,1953-07-07
12140,d003,1996-11-15,9999-01-01,,,1952-07-30
284912,d003,1990-06-25,9999-01-01,,,1954-09-25
295782,d003,1989-04-21,9999-01-01,,,1952-04-04
282888,d003,1997-02-12,9999-01-01,,,1953-04-23
453025,d003,1999-06-21,9999-01-01,,,1954-02-27
422661,d003,1993-06-14,9999-01-01,,,1955-06-19
45527,d003,1996-04-13,9999-01-01,,,1954-05-26
402649,d003,1991-10-13,1995-08-31,,,1954-07-02
40196,d003,1996-06-05,9999-01-01,,,1953-01-21
288043,d003,1996-05-01,1999-04-16,,,1955-03-20
213116,d003,1993-06-29,9999-01-01,,,1954-11-27
102631,d003,1990-10-13,9999-01-01,,,1953-12-18
101116,d003,1989-08-06,1995-01-10,,,1955-09-14
277143,d003,1994-09-08,9999-01-01,,,1955-08-15
441026,d003,1991-09-09,9999-01-01,,,1952-10-29
251695,d003,1990-07-11,9999-01-01,,,1952-11-06
107811,d003,1991-11-22,9999-01-01,,,1955-11-24
73586,d003,1992-01-01,9999-01-01,,,1953-10-30
462507,d003,1991-12-05,1995-04-03,,,1955-01-13
56176,d003,1989-11-27,1993-12-26,,,1954-12-09
425922,d003,1990-08-31,9999-01-01,,,1952-10-18
226358,d003,1996-05-01,9999-01-01,,,1952-04-05
292683,d003,1991-05-13,9999-01-01,,,1952-02-21
243322,d003,1993-11-13,1997-09-01,,,1952-08-08
94623,d003,1993-06-06,9999-01-01,,,1953-09-09
85336,d003,1999-10-07,9999-01-01,,,1955-03-21
402592,d003,1996-08-30,9999-01-01,,,1955-04-02
273370,d003,1992-10-23,1995-01-14,,,1953-03-10
458706,d003,1995-11-24,9999-01-01,,,1954-05-04
432960,d003,1992-09-19,9999-01-01,,,1955-07-14
240773,d003,1990-12-11,9999-01-01,,,1954-10-25
12468,d003,1993-12-08,9999-01-01,,,1952-05-05
252424,d003,1998-06-16,9999-01-01,,,1955-09-07
234913,d003,1993-05-20,9999-01-01,,,1953-05-20
28180,d003,1996-01-22,9999-01-01,,,1954-04-14
246588,d003,1998-11-13,9999-01-01,,,1953-03-05
466353,d003,1996-08-29,9999-01-01,,,1955-12-30
272677,d003,1996-10-10,9999-01-01,,,1954-06-05
50967,d003,1990-04-20,9999-01-01,,,1954-05-20
469614,d003,1997-06-20,9999-01-01,,,1953-12-30
441151,d003,1999-03-19,9999-01-01,,,1955-04-07
272475,d003,1998-10-15,9999-01-01,,,1954-12-17
433035,d003,1992-11-20,9999-01-01,,,1955-02-13
18964,d003,1995-02-10,9999-01-01,,,1955-07-14
17092,d003,2000-01-18,9999-01-01,,,1954-03-29
33364,d003,1999-05-15,2000-01-01,,,1955-01-08
448921,d003,1993-08-20,1994-04-05,,,1952-06-30
76043,d003,1989-07-12,9999-01-01,,,1954-02-11
219274,d003,1996-11-28,9999-01-01,,,1952-04-21
414055,d003,1989-10-16,1991-02-02,,,1953-09-22
240849,d003,1991-11-29,9999-01-01,,,1952-08-04
479793,d003,1989-12-28,9999-01-01,,,1954-12-28
236322,d003,1997-04-08,9999-01-01,,,1954-11-01
419955,d003,1993-05-22,9999-01-01,,,1954-01-06
46417,d003,1990-12-15,9999-01-01,,,1954-10-19
421411,d003,1995-11-29,9999-01-01,,,1955-09-12
57691,d003,1998-07-22,1999-12-14,,,1953-08-24
56775,d003,1993-09-19,9999-01-01,,,1954-02-11
405662,d003,1994-10-21,2002-01-15,,,1955-02-04
72982,d003,1997-07-28,9999-01-01,,,1955-07-17
490959,d003,1997-02-17,9999-01-01,,,1953-11-24
291218,d003,1989-12-08,9999-01-01,,,1952-11-03
106098,d003,1998-08-18,9999-01-01,,,1952-04-26
290748,d003,1990-09-04,9999-01-01,,,1955-07-11
214744,d003,1989-09-07,9999-01-01,,,1952-02-29
282874,d003,1995-12-24,9999-01-01,,,1954-09-10
245803,d003,1991-02-13,9999-01-01,,,1955-04-24
215105,d003,1992-02-13,2001-03-26,,,1953-06-25
250550,d003,1991-06-01,9999-01-01,,,1954-10-13
34956,d003,1997-02-13,9999-01-01,,,1955-11-02
487330,d003,1998-06-07,9999-01-01,,,1952-07-23
268906,d003,1993-04-04,1995-09-08,,,1954-04-12
290728,d003,1991-06-06,9999-01-01,,,1953-08-19
466636,d003,1991-04-19,1998-07-02,,,1953-10-31
402476,d003,1995-05-29,1998-02-12,,,1954-10-08
225516,d003,1989-09-10,1991-03-23,,,1954-08-03
105574,d003,1993-01-18,2001-07-10,,,1954-04-13
258231,d003,1993-06-04,9999-01-01,,,1952-02-28
11130,d003,1997-02-17,9999-01-01,,,1953-01-17
64905,d003,1998-10-03,9999-01-01,,,1953-12-08
456046,d003,1989-01-30,9999-01-01,,,1953-04-01
444625,d003,1989-10-22,9999-01-01,,,1954-01-30
287104,d003,1992-08-05,1994-06-19,,,1953-02-05
109702,d003,2002-07-28,9999-01-01,,,1955-03-29
38955,d003,1989-11-18,9999-01-01,,,1955-12-02
274274,d003,1989-05-02,1991-03-26,,,1954-09-23
415255,d003,1992-02-27,1996-04-29,,,1954-06-27
491044,d003,1989-06-07,9999-01-01,,,1952-06-03
15461,d003,1993-08-18,9999-01-01,,,1954-04-01
29705,d003,1995-03-23,2001-06-20,,,1953-01-05
431512,d003,1998-08-27,1998-09-11,,,1952-04-03
92970,d003,1995-01-31,9999-01-01,,,1953-06-09
105742,d003,1998-02-10,9999-01-01,,,1953-02-12
410474,d003,1996-12-10,1999-10-28,,,1954-03-02
455370,d003,1989-03-04,2001-11-12,,,1955-07-26
23106,d003,1996-09-03,9999-01-01,,,1952-10-09
105156,d003,1993-02-03,1996-01-19,,,1953-11-17
18605,d003,1997-03-18,2000-02-15,,,1954-11-23
82469,d003,1995-06-16,9999-01-01,,,1952-11-19
62552,d003,1997-07-29,9999-01-01,,,1953-04-05
405004,d003,1991-05-16,9999-01-01,,,1954-01-14
48238,d003,1996-09-18,9999-01-01,,,1954-12-27
218512,d003,1991-08-23,9999-01-01,,,1955-10-06
249845,d003,1994-08-06,9999-01-01,,,1953-09-12
470480,d003,1999-07-04,2001-02-09,,,1953-10-05
412111,d003,1997-12-06,9999-01-01,,,1955-09-30
208019,d003,1995-04-19,9999-01-01,,,1952-05-06
13936,d003,1994-06-03,9999-01-01,,,1954-09-07
291750,d003,1996-06-28,9999-01-01,,,1955-07-17
280094,d003,1997-12-17,1999-08-20,,,1952-04-09
439011,d003,1999-09-21,9999-01-01,,,1954-12-15
404815,d003,1993-11-28,9999-01-01,,,1953-02-04
67375,d003,1998-03-30,9999-01-01,,,1955-12-26
104180,d003,1999-10-19,9999-01-01,,,1952-11-02
291605,d003,1992-11-05,9999-01-01,,,1955-06-02
266387,d003,1999-04-20,9999-01-01,,,1953-11-10
218681,d003,1989-07-04,9999-01-01,,,1952-04-23
247534,d003,1989-03-27,2002-07-18,,,1954-03-04
415190,d003,1996-07-07,9999-01-01,,,1953-04-16
418366,d003,1993-12-22,1994-10-24,,,1952-03-20
25172,d003,1993-07-05,1994-11-18,,,1953-10-25
296135,d003,1993-04-04,1996-06-12,,,1954-02-02
461993,d003,1993-02-01,9999-01-01,,,1953-01-17
447545,d003,1994-10-20,9999-01-01,,,1955-03-20
276033,d003,1997-12-31,9999-01-01,,,1952-10-22
404078,d003,1995-02-19,9999-01-01,,,1954-01-13
267294,d003,1995-08-08,9999-01-01,,,1955-01-07
493018,d003,1991-01-01,1994-12-02,,,1952-09-05
428332,d003,1992-10-04,9999-01-01,,,1954-05-09
10829,d003,1993-07-21,1993-11-29,,,1955-07-11
68721,d003,1996-10-14,9999-01-01,,,1954-12-24
74980,d003,1991-11-12,9999-01-01,,,1953-12-22
18186,d003,1995-11-11,9999-01-01,,,1952-03-16
484046,d003,1994-11-29,9999-01-01,,,1952-08-13
473524,d003,1991-02-06,9999-01-01,,,1954-01-04
276586,d003,1990-02-05,1999-03-10,,,1953-09-25
481776,d003,1994-05-26,1999-05-12,,,1953-07-26
459905,d003,1992-08-28,1997-02-28,,,1954-02-14
89274,d003,1993-08-17,9999-01-01,,,1955-07-24
432762,d003,1999-11-12,9999-01-01,,,1952-10-23
24107,d003,1989-02-17,9999-01-01,,,1953-07-04
217923,d003,1998-07-25,9999-01-01,,,1955-09-18
256054,d003,1991-01-13,9999-01-01,,,1955-06-10
411108,d003,1993-02-26,2000-05-26,,,1954-12-15
108721,d003,1991-11-27,9999-01-01,,,1952-05-26
265739,d003,1993-01-28,9999-01-01,,,1953-06-03
429201,d003,1994-12-03,9999-01-01,,,1954-08-07
295209,d003,1991-09-20,1992-12-06,,,1952-09-09
223520,d003,1992-07-19,9999-01-01,,,1955-09-07
494193,d003,1999-07-27,2000-08-26,,,1955-04-01
230807,d003,1991-01-13,9999-01-01,,,1952-04-09
78286,d003,1998-06-22,9999-01-01,,,1952-11-06
273553,d003,1999-04-20,2001-06-03,,,1954-02-01
38728,d003,1991-11-03,9999-01-01,,,1954-10-10
45499,d003,1998-04-20,9999-01-01,,,1952-07-13
448557,d003,1999-06-08,9999-01-01,,,1953-04-01
46324,d003,1993-04-01,9999-01-01,,,1954-08-16
277945,d003,1999-09-13,9999-01-01,,,1954-05-22
257551,d003,1992-07-18,9999-01-01,,,1954-12-25
285511,d003,1999-11-10,2002-03-08,,,1955-08-17
299888,d003,1991-01-18,9999-01-01,,,1954-02-13
424874,d003,1994-12-21,9999-01-01,,,1954-09-23
281041,d003,1991-03-14,9999-01-01,,,1953-01-24
296934,d003,1998-06-03,2001-10-24,,,1954-05-14
496825,d003,1994-06-21,9999-01-01,,,1955-10-03
470635,d003,1997-03-31,9999-01-01,,,1954-08-24
224830,d003,1999-10-18,9999-01-01,,,1955-12-09
433896,d003,1996-06-28,9999-01-01,,,1954-01-03
253025,d003,1999-09-17,9999-01-01,,,1954-03-11
265907,d003,1999-09-21,9999-01-01,,,1953-07-15
474807,d003,1992-11-14,9999-01-01,,,1952-12-12
443168,d003,1992-02-03,2000-12-21,,,1953-07-21
234656,d003,1990-02-18,9999-01-01,,,1954-08-03
222228,d003,1997-03-08,9999-01-01,,,1955-02-28
420417,d003,1998-02-17,2002-07-10,,,1955-03-04
253592,d003,1994-02-15,9999-01-01,,,1953-01-27
459688,d003,1991-08-01,9999-01-01,,,1955-03-10
37803,d003,1996-11-07,9999-01-01,,,1953-10-10
99929,d003,1998-10-29,9999-01-01,,,1953-08-18
471836,d003,1994-06-13,1996-09-20,,,1955-12-22
482346,d003,1993-05-08,9999-01-01,,,1953-07-02
70035,d003,1990-12-19,2001-05-28,,,1955-11-19
450591,d003,1994-01-19,9999-01-01,,,1955-03-14
419765,d003,1997-06-05,9999-01-01,,,1953-03-12
201015,d003,1998-09-28,2000-05-19,,,1954-11-03
73016,d003,1992-05-17,9999-01-01,,,1952-12-20
79499,d003,1996-04-29,9999-01-01,,,1955-02-09
475534,d003,1990-01-27,9999-01-01,,,1953-12-10
437819,d003,1995-02-21,1996-04-28,,,1952-12-19
262983,d003,1996-05-26,9999-01-01,,,1955-10-29
264598,d003,1993-08-28,9999-01-01,,,1952-09-08
431369,d003,1994-04-23,9999-01-01,,,1953-10-27
447657,d003,1992-08-24,9999-01-01,,,1955-08-25
12328,d003,1997-05-03,9999-01-01,,,1952-05-29
476094,d003,1996-08-19,9999-01-01,,,1952-11-16
426584,d003,1995-06-14,9999-01-01,,,1952-05-05
64402,d003,1995-02-15,9999-01-01,,,1952-04-21
279966,d003,2000-01-12,9999-01-01,,,1955-05-13
243611,d003,1995-04-13,1996-07-23,,,1953-03-01
33287,d003,1992-05-01,9999-01-01,,,1954-08-11
72393,d003,1993-08-31,9999-01-01,,,1953-06-07
53922,d003,1991-10-12,1997-02-19,,,1952-08-03
401109,d003,1991-03-21,1996-12-21,,,1955-07-04
97311,d003,1998-12-04,9999-01-01,,,1953-01-28
232604,d003,1990-08-19,9999-01-01,,,1954-05-15
94869,d003,1995-01-14,9999-01-01,,,1953-11-13
21360,d003,1994-03-02,2000-06-28,,,1952-12-24
15374,d003,1996-01-06,9999-01-01,,,1952-05-24
487232,d003,1993-01-02,9999-01-01,,,1953-08-31
434379,d003,1995-02-11,9999-01-01,,,1955-12-21
481824,d003,1990-01-30,1995-01-25,,,1954-05-20
415601,d003,1998-02-21,9999-01-01,,,1954-04-08
430715,d003,1996-05-02,9999-01-01,,,1954-08-19
432076,d003,1999-04-08,9999-01-01,,,1953-10-07
209962,d003,1989-10-07,9999-01-01,,,1955-02-26
490349,d003,1996-05-04,9999-01-01,,,1955-02-06
257237,d003,1997-10-02,9999-01-01,,,1952-11-15
46679,d003,1996-02-11,9999-01-01,,,1955-04-05
36075,d003,1990-05-15,9999-01-01,,,1952-05-12
49324,d003,1993-08-01,1996-05-10,,,1952-09-30
14700,d003,1992-02-28,1998-08-31,,,1955-03-08
498897,d003,1993-06-25,9999-01-01,,,1952-02-22
39105,d003,1989-02-04,9999-01-01,,,1954-08-27
30390,d003,1997-09-09,9999-01-01,,,1955-06-26
201297,d003,1999-02-20,9999-01-01,,,1954-04-29
249140,d003,1992-01-14,9999-01-01,,,1955-02-21
460625,d003,1989-01-06,9999-01-01,,,1954-04-23
290314,d003,1990-08-08,9999-01-01,,,1954-12-15
402953,d003,1992-10-16,1997-12-29,,,1953-03-29
217096,d003,1999-12-03,2000-04-29,,,1955-01-27
221442,d003,1990-12-28,9999-01-01,,,1955-05-11
47218,d003,1992-07-04,1994-07-15,,,1955-04-16
83696,d003,1992-12-31,9999-01-01,,,1952-03-14
216881,d003,1989-03-02,9999-01-01,,,1954-10-15
258547,d003,1997-01-13,9999-01-01,,,1952-02-28
203670,d003,1990-05-17,9999-01-01,,,1952-09-20
61630,d003,1992-03-30,1995-11-25,,,1955-03-18
433760,d003,1995-11-28,9999-01-01,,,1954-11-06
73080,d003,1992-02-03,1997-05-07,,,1955-09-21
103173,d003,1999-12-22,9999-01-01,,,1954-10-02
222400,d003,1994-02-14,9999-01-01,,,1955-02-04
295014,d003,1997-07-08,9999-01-01,,,1953-07-23
426299,d003,1989-06-23,9999-01-01,,,1955-02-23
51300,d003,2000-12-19,9999-01-01,,,1953-12-20
108896,d003,1997-03-23,9999-01-01,,,1953-10-24
94173,d003,1992-04-25,1992-07-14,,,1952-04-20
92936,d003,1994-09-08,9999-01-01,,,1953-03-29
464516,d003,1994-03-18,9999-01-01,,,1955-07-20
31889,d003,1992-02-17,9999-01-01,,,1954-04-11
249527,d003,1990-03-03,9999-01-01,,,1953-09-15
403287,d003,1993-04-08,1995-06-28,,,1954-09-23
412785,d003,1993-06-17,9999-01-01,,,1952-11-19
55521,d003,1999-02-15,9999-01-01,,,1954-10-23
419018,d003,1995-10-03,1997-06-26,,,1954-08-08
71493,d003,1990-03-28,2002-01-27,,,1953-06-19
79548,d003,1999-02-22,9999-01-01,,,1955-09-04
228745,d003,1998-08-30,9999-01-01,,,1952-05-26
262703,d003,1997-08-17,9999-01-01,,,1953-01-21
49190,d003,1990-04-26,9999-01-01,,,1952-12-01
431686,d003,1994-07-30,1996-06-07,,,1953-03-30
465868,d003,1992-10-27,9999-01-01,,,1952-09-03
276864,d003,1998-08-07,9999-01-01,,,1954-10-10
67988,d003,1996-11-29,9999-01-01,,,1952-07-29
400249,d003,1989-08-03,1995-03-26,,,1952-12-07
88566,d003,1992-01-12,9999-01-01,,,1953-12-29
469132,d003,1999-08-12,9999-01-01,,,1955-03-11
219469,d003,1994-04-22,9999-01-01,,,1954-11-24
413830,d003,1992-05-06,9999-01-01,,,1953-03-02
94585,d003,1989-04-09,9999-01-01,,,1954-11-17
262067,d003,1993-07-22,2001-10-24,,,1955-05-25
74915,d003,1993-03-01,1996-05-06,,,1955-12-30
485790,d003,1995-08-08,9999-01-01,,,1954-12-27
94300,d003,1992-01-22,9999-01-01,,,1953-11-24
454813,d003,1993-09-04,9999-01-01,,,1953-05-03
46627,d003,1997-10-03,9999-01-01,,,1952-04-17
208597,d003,1991-02-16,9999-01-01,,,1955-07-08
483642,d003,1989-10-30,9999-01-01,,,1954-01-22
266816,d003,1995-12-26,9999-01-01,,,1955-08-19
242077,d003,1994-10-13,9999-01-01,,,1953-01-11
32142,d003,1997-03-10,9999-01-01,,,1953-06-24
104979,d003,1992-08-05,9999-01-01,,,1952-03-24
257499,d003,1997-07-10,9999-01-01,,,1954-08-22
12030,d003,1996-06-24,9999-01-01,,,1953-06-02
79313,d003,1996-08-22,9999-01-01,,,1955-07-10
290181,d003,1992-07-08,9999-01-01,,,1953-06-10
494571,d003,1994-03-09,2002-06-02,,,1954-07-31
206592,d003,1993-10-28,9999-01-01,,,1955-04-13
489764,d003,1996-01-15,9999-01-01,,,1955-06-05
250167,d003,1997-05-27,1997-12-02,,,1954-04-23
210532,d003,1992-10-17,9999-01-01,,,1954-12-29
83993,d003,1995-06-22,9999-01-01,,,1955-07-09
21358,d003,1997-10-14,9999-01-01,,,1955-04-15
58818,d003,1997-09-03,9999-01-01,,,1953-11-27
25113,d003,1994-08-15,9999-01-01,,,1953-04-22
12855,d003,1992-08-12,9999-01-01,,,1953-10-24
463494,d003,1995-11-25,9999-01-01,,,1953-12-05
286089,d003,1992-02-26,9999-01-01,,,1952-03-05
235850,d003,1996-12-07,9999-01-01,,,1953-08-08
433913,d003,1992-02-27,9999-01-01,,,1955-12-04
402960,d003,1993-07-20,1998-02-24,,,1953-07-10
407270,d003,1989-09-14,1992-04-29,,,1952-08-18
15112,d003,1990-06-10,9999-01-01,,,1954-12-12
252707,d003,1989-08-16,9999-01-01,,,1952-11-29
220307,d003,1989-08-04,2000-01-18,,,1955-10-26
212606,d003,1991-02-01,9999-01-01,,,1953-11-02
40270,d003,1993-10-12,1998-12-17,,,1954-02-19
202265,d003,1994-04-16,9999-01-01,,,1955-06-26
105765,d003,1992-11-21,9999-01-01,,,1952-10-26
297947,d003,1992-08-26,9999-01-01,,,1952-10-29
298161,d003,1991-02-04,9999-01-01,,,1954-05-17
82840,d003,1992-12-18,9999-01-01,,,1954-10-13
248252,d003,1992-05-18,9999-01-01,,,1952-11-05
404671,d003,1997-10-09,9999-01-01,,,1955-07-06
239304,d003,1995-02-07,9999-01-01,,,1953-10-01
239988,d003,1991-02-15,9999-01-01,,,1952-07-12
89958,d003,1999-08-03,9999-01-01,,,1955-04-05
462694,d003,1995-05-13,1997-11-05,,,1952-11-03
403101,d003,1998-06-12,2002-06-14,,,1954-12-01
407791,d003,1989-02-26,9999-01-01,,,1952-06-29
109504,d003,1998-05-09,1999-12-31,,,1953-05-22
419518,d003,1992-03-14,9999-01-01,,,1952-08-15
460397,d003,1995-12-14,9999-01-01,,,1954-07-18
224422,d003,1994-01-13,9999-01-01,,,1955-02-09
270668,d003,1995-03-13,9999-01-01,,,1955-11-27
418538,d003,1994-09-18,9999-01-01,,,1955-09-13
430520,d003,1998-11-01,9999-01-01,,,1953-11-24
481768,d003,1998-10-26,9999-01-01,,,1955-03-15
48528,d003,1999-06-26,9999-01-01,,,1953-03-14
492247,d003,1999-11-29,9999-01-01,,,1954-03-28
252100,d003,1998-07-30,9999-01-01,,,1952-05-25
204068,d003,1995-10-29,9999-01-01,,,1954-11-12
295768,d003,1991-10-13,2000-06-30,,,1953-11-09
240312,d003,1998-02-15,1999-08-06,,,1953-06-30
433475,d003,1997-03-25,9999-01-01,,,1954-09-06
262522,d003,1993-10-08,9999-01-01,,,1953-01-17
272729,d003,1994-11-24,9999-01-01,,,1952-09-21
274690,d003,1994-03-19,9999-01-01,,,1952-04-06
484630,d003,1995-02-17,9999-01-01,,,1954-07-08
407201,d003,1995-06-22,9999-01-01,,,1954-12-19
15331,d003,1999-08-28,9999-01-01,,,1953-08-16
272934,d003,1989-09-12,9999-01-01,,,1953-11-26
109392,d003,1989-08-12,9999-01-01,,,1952-03-09
490096,d003,1999-03-09,1999-11-27,,,1955-05-20
73230,d003,1999-10-21,9999-01-01,,,1955-05-12
256704,d003,1994-01-25,1995-01-21,,,1955-06-14
85539,d003,1991-12-03,9999-01-01,,,1955-11-19
433298,d003,1997-04-05,9999-01-01,,,1952-02-17
470414,d003,1995-07-08,9999-01-01,,,1953-12-26
21467,d003,1992-07-05,9999-01-01,,,1955-02-06
19765,d003,1996-03-10,9999-01-01,,,1953-10-27
285037,d003,1989-07-07,1992-05-15,,,1954-11-14
91870,d003,2001-11-21,9999-01-01,,,1953-11-17
267316,d003,1998-08-02,9999-01-01,,,1954-08-08
60103,d003,1989-02-27,9999-01-01,,,1952-03-12
242670,d003,1991-07-31,1997-05-18,,,1952-10-08
499883,d003,1989-03-28,9999-01-01,,,1955-08-15
446829,d003,1990-03-10,1995-04-04,,,1953-05-29
45021,d003,1994-04-09,9999-01-01,,,1955-11-19
65916,d003,1998-12-25,9999-01-01,,,1952-11-24
268638,d003,1999-06-04,9999-01-01,,,1953-10-19
74117,d003,1992-11-16,9999-01-01,,,1955-11-18
13086,d003,2000-01-27,9999-01-01,,,1953-06-10
442926,d003,1996-06-25,1997-02-28,,,1953-03-08
227540,d003,1994-03-30,9999-01-01,,,1954-01-24
35526,d003,1996-02-20,9999-01-01,,,1954-06-29
44339,d003,1991-10-22,9999-01-01,,,1954-01-02
235307,d003,1991-04-30,9999-01-01,,,1953-08-13
255626,d003,1996-01-23,9999-01-01,,,1952-07-22
18826,d003,1993-02-08,9999-01-01,,,1955-11-09
