emp_no,dept_no,from_date,to_date,first_name,last_name,birth_date
86502,d005,1995-09-01,1995-12-31,,,1954-10-22
86522,d005,1989-01-23,1997-01-05,,,1953-05-31
86540,d005,1996-05-02,1996-10-06,Turgut,Nitta,1954-07-24
86559,d005,1988-05-29,9999-01-01,Weiye,Tsukuda,1955-08-28
86561,d005,1993-08-16,9999-01-01,Thodoros,Frolund,1952-08-26
86593,d005,1991-07-31,9999-01-01,,,1955-12-21
86605,d005,1990-11-27,9999-01-01,,,1954-05-19
86624,d005,1999-03-15,9999-01-01,,,1954-06-12
86631,d005,1986-07-13,9999-01-01,Tristan,Isaac,1954-08-12
86634,d005,1990-04-29,9999-01-01,Odysseas,Terlouw,1952-06-09
86678,d005,1991-12-06,9999-01-01,,,1955-01-20
86696,d005,1991-07-09,9999-01-01,,,1955-10-14
86746,d005,1991-03-27,9999-01-01,Parke,Seiwald,1954-12-06
86899,d005,1987-12-06,1993-06-27,Deborah,Kadhim,1952-09-04
86969,d005,1990-03-24,9999-01-01,Shai,Rijckaert,1955-07-10
87022,d005,1985-04-11,9999-01-01,Mario,Eterovic,1955-06-16
87064,d005,1997-05-22,9999-01-01,Ewing,Bednarek,1953-01-13
87078,d005,1993-01-22,9999-01-01,Boalin,Muntz,1953-05-24
87139,d005,1998-12-01,2001-08-27,Magy,Koblick,1953-04-27
87144,d005,1996-09-03,9999-01-01,Kshitij,Naudin,1954-12-10
87158,d005,1986-09-20,9999-01-01,Nahid,Neiman,1953-03-15
87160,d005,1986-05-25,9999-01-01,Nevio,Gihr,1954-11-08
87168,d005,1988-02-12,9999-01-01,Herb,Beerel,1953-03-12
87196,d005,1997-05-18,9999-01-01,Caolyn,Ozery,1955-10-06
87221,d005,1991-02-22,9999-01-01,,,1955-03-19
87232,d005,1986-01-12,1990-02-15,Arch,Thebaut,1952-06-05
87319,d005,1987-02-20,9999-01-01,Zita,Bain,1955-08-14
87358,d005,1986-07-27,1998-10-02,Ipke,Sridhar,1953-08-18
87361,d005,1997-11-01,9999-01-01,,,1952-10-06
87375,d005,1985-04-06,1986-11-03,Ishfaq,Comyn,1955-11-14
87380,d005,1994-08-25,1996-05-30,,,1952-11-07
87401,d005,1997-10-19,9999-01-01,Shietung,Zweizig,1954-04-22
87409,d005,1994-10-30,9999-01-01,,,1953-03-21
87422,d005,1988-08-19,9999-01-01,Mohamadou,Lorcy,1952-06-14
87423,d005,1998-12-17,9999-01-01,,,1954-11-06
87474,d005,1997-06-06,9999-01-01,,,1954-11-27
87483,d005,1987-05-09,1998-02-21,Vesna,Baranowski,1954-09-09
87492,d005,1992-12-22,9999-01-01,Susuma,Kushner,1953-02-19
87531,d005,1989-06-26,9999-01-01,,,1953-01-18
87622,d005,1996-06-16,1999-03-27,,,1955-04-22
87640,d005,1985-06-13,9999-01-01,Shigehito,Swift,1953-08-15
87681,d005,1988-06-18,9999-01-01,IEEE,Birge,1955-10-20
87864,d005,1985-12-17,1990-05-08,Gil,Zuberek,1955-01-20
87875,d005,1985-07-24,9999-01-01,Anneli,Reeker,1955-06-10
87881,d005,1988-11-12,9999-01-01,Yechezkel,Masaki,1954-11-04
87933,d005,1988-02-17,1995-06-11,Uma,Ruther,1954-09-06
87948,d005,1998-07-15,9999-01-01,Subhash,Kalafatis,1952-03-19
87958,d005,1988-07-14,9999-01-01,Leandro,Mattern,1952-06-17
87982,d005,1988-03-24,9999-01-01,Lijia,Conia,1954-01-29
87986,d005,1997-09-30,9999-01-01,,,1952-12-20
87993,d005,1987-04-24,9999-01-01,Masasuke,Hiraishi,1955-01-01
88005,d005,1997-11-15,9999-01-01,Mrinalini,Brookman,1955-05-14
88009,d005,1990-12-19,9999-01-01,,,1955-07-05
88016,d005,2000-12-25,9999-01-01,,,1955-06-25
88028,d005,1997-07-11,9999-01-01,,,1953-12-22
88045,d005,1992-11-09,9999-01-01,,,1955-04-17
88059,d005,1995-11-01,9999-01-01,,,1954-05-21
88065,d005,2000-01-02,9999-01-01,,,1954-03-11
88072,d005,1988-02-03,1988-09-22,Jeanne,Vecchio,1954-10-06
88115,d005,1999-02-23,9999-01-01,,,1954-10-30
88136,d005,1996-08-02,9999-01-01,Shir,Stille,1952-11-28
88143,d005,1990-01-08,9999-01-01,,,1955-10-31
88171,d005,1998-08-24,2001-09-02,Genevieve,Eterovic,1953-07-11
88182,d005,1998-03-18,1998-04-23,Kristinn,Christianini,1954-12-10
88189,d005,1998-12-16,9999-01-01,,,1952-05-31
88195,d005,1987-04-08,9999-01-01,Ghassan,Krogh,1955-08-08
88213,d005,1990-08-18,9999-01-01,Zvonko,Varman,1954-03-15
88262,d005,1986-05-02,9999-01-01,Sham,Stassinopoulos,1952-10-04
88266,d005,1994-10-02,1998-06-22,,,1952-06-28
88298,d005,1996-12-16,9999-01-01,Shuji,Vidya,1952-12-02
88378,d005,1990-07-04,9999-01-01,Shaz,Rodier,1954-11-05
88441,d005,1985-12-04,1987-04-22,Mart,Moehrke,1955-06-16
88449,d005,1986-12-15,9999-01-01,Lihong,Naudin,1954-03-14
88458,d005,1998-04-30,9999-01-01,,,1954-08-12
88480,d005,1990-02-04,9999-01-01,,,1953-11-18
88521,d005,1998-06-30,9999-01-01,,,1954-07-11
88541,d005,1989-04-03,1989-11-02,,,1955-10-08
88548,d005,1986-10-06,9999-01-01,Baruch,Heijenga,1952-09-20
88568,d005,1991-06-24,9999-01-01,,,1953-12-22
88579,d005,1987-05-07,9999-01-01,Vasilii,Himler,1952-06-21
88585,d005,1990-05-29,9999-01-01,,,1952-08-16
88611,d005,1995-06-26,9999-01-01,,,1954-04-19
88714,d005,1987-08-01,1996-12-10,Paris,Ranum,1955-06-19
88741,d005,1995-09-02,9999-01-01,Ottavia,Rattan,1954-05-19
88748,d005,1999-02-17,9999-01-01,Satoru,Sigstam,1954-08-16
88863,d005,1994-10-11,2001-03-04,,,1953-06-13
88864,d005,1999-08-10,2002-03-27,,,1953-01-25
88893,d005,1992-01-23,9999-01-01,Shaleah,Shanbhogue,1953-10-09
88946,d005,1989-08-04,1990-05-30,,,1953-05-04
88987,d005,1997-09-20,9999-01-01,Miomir,Prenel,1955-01-22
88997,d005,1993-01-27,9999-01-01,Leif,Giveon,1954-03-29
89002,d005,1986-11-24,1997-12-19,Luisa,Pelz,1954-12-17
89010,d005,1998-08-11,2000-10-18,Jingling,Weisert,1954-03-17
89028,d005,1991-06-28,9999-01-01,,,1952-06-01
89034,d005,1990-07-06,9999-01-01,,,1954-07-02
89038,d005,1985-07-19,9999-01-01,Troy,Kambil,1952-03-19
89046,d005,1996-07-10,9999-01-01,,,1952-10-02
89053,d005,1987-02-26,1998-03-01,Arunachalam,Bolsens,1954-11-22
89063,d005,1987-09-08,9999-01-01,Gen,Marshall,1953-04-29
89080,d005,1998-09-15,9999-01-01,Gil,Smeets,1955-03-21
89106,d005,1989-04-17,9999-01-01,,,1954-04-11
89115,d005,1999-05-17,9999-01-01,,,1953-09-21
89119,d005,1994-10-13,9999-01-01,Pranjal,Cyne,1955-01-13
89133,d005,1989-07-08,9999-01-01,Fumino,Kermarrec,1955-07-04
89193,d005,1991-01-12,9999-01-01,,,1954-01-28
89213,d005,1997-10-10,9999-01-01,,,1955-08-23
89267,d005,1998-11-07,9999-01-01,,,1954-04-21
89270,d005,1996-09-28,9999-01-01,Francoise,Chachaty,1953-08-20
89288,d005,1993-03-02,9999-01-01,,,1953-11-18
89300,d005,1990-04-26,9999-01-01,Xiaoqiang,Schaar,1953-01-23
89331,d005,1992-09-08,1995-01-05,Ranga,Narahara,1955-06-17
89333,d005,1997-08-02,9999-01-01,Mona,Iisaka,1952-04-25
89367,d005,1992-12-10,1998-08-09,Zdislav,Frezza,1954-07-10
89371,d005,1990-11-09,9999-01-01,,,1953-11-10
89388,d005,1989-03-26,2001-05-09,Divier,Hasenauer,1955-04-26
89399,d005,1986-08-11,9999-01-01,Erzsebet,Smeets,1955-12-28
89404,d005,2002-03-02,9999-01-01,Arnd,Peng,1952-05-05
89426,d005,1991-06-19,9999-01-01,,,1952-04-12
89436,d005,1999-10-31,9999-01-01,,,1954-09-01
89507,d005,1997-08-01,9999-01-01,Diederik,Orlowska,1952-08-08
89525,d005,1988-08-09,9999-01-01,Kristin,Pleszkun,1952-08-28
89531,d005,1985-03-30,9999-01-01,Sachem,Boguraev,1954-08-21
89532,d005,1989-10-11,1994-06-10,Bodh,Siochi,1952-06-23
89553,d005,1987-06-19,9999-01-01,Gilbert,Pocchiola,1953-09-21
89581,d005,1994-02-11,9999-01-01,,,1952-03-19
89597,d005,1990-03-31,2000-11-01,,,1954-11-17
89657,d005,1991-03-15,9999-01-01,,,1955-12-02
89663,d005,1988-04-20,1990-01-02,Dietrich,Loncour,1952-09-26
89675,d005,1990-01-19,9999-01-01,,,1955-05-29
89679,d005,1999-10-01,9999-01-01,,,1955-10-22
89709,d005,1996-06-11,9999-01-01,,,1952-10-19
89743,d005,1996-07-05,9999-01-01,Hugo,Ferriere,1955-10-20
89744,d005,1990-11-01,9999-01-01,,,1955-05-11
89785,d005,2001-11-27,9999-01-01,Amabile,Beerel,1952-08-18
89795,d005,1988-05-15,1990-06-28,Yinlin,Kirkerud,1953-04-17
89812,d005,1986-01-01,9999-01-01,Boriana,Vingron,1952-05-13
89859,d005,1989-10-30,9999-01-01,Guangming,Lalonde,1955-03-01
89863,d005,1991-06-30,9999-01-01,,,1954-08-16
89912,d005,1999-05-07,9999-01-01,Dietrich,Ouhyoung,1954-07-08
89915,d005,1995-04-20,9999-01-01,Qunsheng,Lores,1952-11-30
89957,d005,1988-08-14,1993-11-22,Tua,Sadowski,1955-01-05
89998,d005,1999-06-09,2001-09-26,,,1955-01-02
90000,d005,1993-03-27,2002-02-17,,,1955-11-07
90029,d005,1987-11-02,9999-01-01,Boaz,Melton,1953-07-28
90059,d005,1988-10-20,9999-01-01,Fumiyo,Setia,1954-12-22
90080,d005,1990-09-23,9999-01-01,Hyuncheol,Taubenfeld,1955-08-26
90083,d005,1988-09-16,1991-05-10,Toney,Radwan,1954-01-13
90101,d005,1995-07-30,9999-01-01,,,1953-05-18
90125,d005,1990-03-20,9999-01-01,Shugo,Reghbati,1952-04-13
90183,d005,1990-09-20,1994-01-11,,,1954-04-24
90213,d005,1986-03-25,9999-01-01,Kotesh,Kobara,1953-06-21
90244,d005,1990-01-31,1996-12-24,,,1954-02-02
90261,d005,1995-04-28,9999-01-01,Rimli,Merle,1954-11-02
90284,d005,1988-02-24,1996-09-30,Oguz,Sullins,1955-09-30
90288,d005,1990-12-21,9999-01-01,Jaideep,Shumilov,1953-11-07
90291,d005,2000-01-01,9999-01-01,,,1954-02-08
90304,d005,1986-07-04,1989-12-02,Shigenori,Kavvadias,1954-01-04
90309,d005,1998-12-08,9999-01-01,Zengping,Siegrist,1954-08-27
90353,d005,1988-04-06,9999-01-01,Mingzeng,Cooley,1953-10-04
90528,d005,1996-03-24,9999-01-01,,,1952-10-14
90572,d005,1985-06-28,9999-01-01,Naraig,Tokunaga,1953-05-25
90579,d005,1989-01-12,9999-01-01,,,1955-12-13
90603,d005,1997-11-29,9999-01-01,Kristine,Birge,1952-02-27
90606,d005,1990-07-09,9999-01-01,,,1954-07-12
90661,d005,1985-05-27,1995-05-23,Christ,Marquardt,1954-03-02
90672,d005,1988-09-15,9999-01-01,Xiaoqiang,Vernadat,1954-03-01
90673,d005,1985-07-10,9999-01-01,Younwoo,Hutton,1952-03-18
90676,d005,1989-10-27,9999-01-01,,,1955-08-08
90680,d005,1985-10-12,9999-01-01,Frederique,Nyrup,1952-04-24
90725,d005,1996-06-24,9999-01-01,,,1955-03-15
90747,d005,1992-10-23,1994-09-02,,,1953-06-15
90757,d005,1995-03-21,1996-04-14,,,1952-04-03
90765,d005,1987-08-06,9999-01-01,Lein,Neiman,1953-07-18
90793,d005,1988-03-02,9999-01-01,Jinpo,Acton,1954-08-04
90804,d005,1989-12-17,9999-01-01,,,1953-11-07
90808,d005,1997-06-06,2000-06-09,,,1952-03-07
90821,d005,1988-11-14,9999-01-01,Jingling,Kadhim,1955-01-03
90859,d005,1992-08-17,9999-01-01,,,1953-12-26
90870,d005,1989-03-21,1996-01-12,,,1954-03-28
90914,d005,1986-04-28,9999-01-01,Danel,Mandell,1953-02-20
90917,d005,1993-01-14,1996-06-05,Alejandra,Streit,1953-09-15
90934,d005,2000-07-09,9999-01-01,,,1954-04-09
90938,d005,1995-02-07,9999-01-01,,,1955-12-18
90964,d005,2002-03-12,9999-01-01,Basil,Kuszyk,1953-02-03
91009,d005,1991-11-28,9999-01-01,Minghong,Liedekerke,1955-07-12
91018,d005,1987-01-22,9999-01-01,Vitali,Binding,1953-05-15
91024,d005,1986-01-17,1989-09-10,Roddy,Kinley,1952-10-11
91041,d005,1991-07-21,1995-08-07,,,1955-03-14
91059,d005,1990-03-02,1996-11-04,,,1953-09-22
91071,d005,1992-04-09,1997-12-08,,,1954-02-07
91141,d005,1994-09-30,9999-01-01,,,1955-05-25
91206,d005,1993-07-13,9999-01-01,,,1955-03-24
91221,d005,1991-02-27,9999-01-01,,,1954-01-26
91246,d005,1987-06-17,9999-01-01,Xiaoshan,Makrucki,1954-08-14
91252,d005,1993-12-09,1995-10-28,,,1955-12-30
91270,d005,1985-12-16,9999-01-01,Xiahua,Hiraishi,1953-05-12
91276,d005,2000-12-28,9999-01-01,,,1955-07-30
91297,d005,1992-01-13,9999-01-01,,,1952-11-25
91338,d005,1992-06-02,9999-01-01,,,1953-09-18
91341,d005,1987-08-14,9999-01-01,Weiru,Fontan,1953-06-11
91374,d005,1999-07-08,2000-12-09,,,1952-02-01
91426,d005,1989-02-09,1997-04-13,Alagu,Sidhu,1953-08-24
91469,d005,1992-02-01,9999-01-01,,,1953-09-17
91486,d005,1988-08-04,1992-08-12,Willard,Nyanchama,1955-05-31
91493,d005,1986-01-21,9999-01-01,Filipe,Gien,1953-06-02
91498,d005,1989-01-05,1994-04-17,,,1955-07-09
91500,d005,1997-04-13,9999-01-01,Bogdan,Kriebel,1954-07-04
91553,d005,1985-04-02,1992-02-06,Arfst,Wendorf,1954-06-03
91574,d005,1994-11-06,9999-01-01,,,1952-06-06
91580,d005,1989-04-19,9999-01-01,,,1953-07-12
91593,d005,1994-12-03,9999-01-01,,,1953-07-06
91607,d005,1993-10-19,9999-01-01,Josyula,Speckmann,1954-09-25
91611,d005,1994-05-08,1996-06-14,,,1955-11-27
91620,d005,1998-01-19,9999-01-01,Jenwei,McDermid,1953-09-21
91628,d005,1998-06-30,2000-07-23,,,1953-02-01
91638,d005,1993-03-24,9999-01-01,Youjian,Siprelle,1954-06-27
91652,d005,1996-07-18,9999-01-01,,,1953-02-19
91656,d005,1995-09-05,1998-12-24,Clyde,Collavizza,1952-07-19
91688,d005,1995-07-09,9999-01-01,Vishv,Veevers,1954-07-31
91689,d005,1994-10-31,9999-01-01,,,1954-09-07
91702,d005,1985-11-20,1995-10-03,Kensei,Stanfel,1952-08-09
91757,d005,1997-08-20,9999-01-01,,,1955-05-28
91772,d005,1995-08-05,9999-01-01,,,1952-10-20
91775,d005,1987-11-16,9999-01-01,Kristian,Nishimukai,1955-11-14
91806,d005,1990-09-15,1993-11-09,,,1953-12-01
91820,d005,1988-08-10,9999-01-01,Arunachalam,Hofman,1953-03-15
91845,d005,1988-08-26,9999-01-01,Caolyn,Zeidenstein,1955-06-06
91851,d005,1994-03-13,9999-01-01,,,1955-02-26
91871,d005,1985-05-01,9999-01-01,Selwyn,Androutsos,1952-02-16
91913,d005,1992-07-03,9999-01-01,Alain,Hofmeyr,1955-11-23
91932,d005,1987-05-16,9999-01-01,Zhenhua,Crooks,1953-08-31
91963,d005,1995-07-16,2002-01-09,,,1955-05-26
91997,d005,1994-03-13,9999-01-01,,,1955-06-18
92001,d005,1992-02-12,1993-12-29,,,1954-03-03
92007,d005,1998-01-19,9999-01-01,,,1954-03-21
92022,d005,1991-04-28,1997-04-11,,,1955-11-28
92054,d005,1986-09-11,9999-01-01,Gonzalo,Cooley,1953-01-07
92086,d005,1990-06-12,9999-01-01,,,1952-02-23
92099,d005,1994-08-07,9999-01-01,,,1954-12-24
92111,d005,1989-02-18,9999-01-01,,,1954-10-08
92195,d005,1991-04-28,9999-01-01,,,1954-06-05
92237,d005,1995-10-10,1998-01-30,,,1954-12-30
92257,d005,1995-03-25,2002-07-21,,,1954-01-03
92259,d005,1997-01-05,9999-01-01,,,1953-10-26
92338,d005,1995-01-25,1995-03-17,Fun,Verspoor,1952-12-15
92369,d005,1996-06-24,9999-01-01,,,1954-05-31
92397,d005,1995-07-19,9999-01-01,,,1954-06-20
92414,d005,1995-02-24,9999-01-01,,,1954-04-07
92440,d005,1990-10-07,1995-10-12,,,1952-06-07
92442,d005,1991-03-12,9999-01-01,Lenore,Birdsall,1952-10-05
92457,d005,1994-03-11,1994-06-06,,,1952-05-25
92470,d005,1996-07-28,9999-01-01,,,1955-06-25
92473,d005,1999-03-12,1999-04-19,,,1955-08-22
92503,d005,1990-06-18,1993-01-31,,,1955-12-22
92513,d005,1999-10-23,9999-01-01,Honesty,Asrin,1953-03-16
92517,d005,1994-04-04,9999-01-01,Mamdouh,Suessmith,1952-05-25
92563,d005,1987-06-09,9999-01-01,Kensyu,Ranze,1954-08-11
92614,d005,1998-08-31,9999-01-01,,,1952-03-23
92623,d005,1999-10-02,9999-01-01,,,1952-09-27
92633,d005,1998-08-11,9999-01-01,,,1954-11-24
92692,d005,1993-05-22,1999-01-28,,,1955-09-13
92704,d005,2000-01-08,9999-01-01,,,1953-04-22
92711,d005,1997-01-17,9999-01-01,,,1952-05-09
92717,d005,1995-11-14,2002-06-16,,,1952-02-06
92746,d005,1998-10-19,2000-01-21,,,1952-12-21
92752,d005,1997-06-16,9999-01-01,,,1952-03-15
92764,d005,1987-02-22,1990-11-05,Zeydy,McFarlan,1953-08-16
92819,d005,1989-10-21,1993-10-06,,,1953-12-29
92835,d005,1986-03-20,9999-01-01,Freyja,Godskesen,1954-09-22
92836,d005,1991-01-26,9999-01-01,,,1955-11-23
92842,d005,1988-06-29,9999-01-01,Maris,Lorie,1954-07-15
92851,d005,1992-09-08,9999-01-01,,,1955-05-18
92889,d005,1997-02-08,2000-05-05,,,1953-08-14
92894,d005,1994-10-17,2002-01-31,,,1955-09-23
92980,d005,1987-02-03,9999-01-01,Quingbo,Kakkad,1954-07-14
92983,d005,1986-06-12,1986-06-26,Masoud,Rosca,1954-06-20
93016,d005,1991-08-20,2001-03-28,,,1954-05-31
93017,d005,1985-08-21,9999-01-01,Gian,Terkki,1953-12-24
93037,d005,1997-04-02,1998-06-22,Martijn,Gronowski,1955-05-24
93043,d005,1990-07-22,9999-01-01,,,1952-09-22
93049,d005,1998-05-28,9999-01-01,Christoper,Ananiadou,1954-01-27
93052,d005,1990-11-01,1995-03-06,,,1955-06-10
93061,d005,1985-10-22,1994-10-29,Cheong,Matteis,1953-07-31
93068,d005,1991-09-23,1999-02-04,,,1953-12-28
93107,d005,1985-10-31,9999-01-01,Martien,Buchter,1952-10-24
93115,d005,1993-11-10,1998-10-26,,,1954-07-21
93148,d005,1998-06-05,2000-08-05,,,1955-06-14
93183,d005,1985-11-04,9999-01-01,Kenton,Marzano,1954-12-31
93205,d005,1994-08-01,9999-01-01,,,1953-05-17
93222,d005,1989-06-06,1991-02-19,Amalendu,Bottner,1955-12-24
93224,d005,1986-02-05,9999-01-01,Shigeo,Gonthier,1954-07-24
93297,d005,1992-04-30,9999-01-01,,,1952-04-07
93299,d005,1988-03-06,9999-01-01,Hatsukazu,Swist,1955-01-20
93361,d005,1994-09-19,1994-09-19,,,1955-05-25
93389,d005,1986-11-22,9999-01-01,Sungwon,Hooghiemstra,1953-12-22
93399,d005,1987-12-09,9999-01-01,Rosalie,Bennet,1952-10-20
93426,d005,1991-12-20,9999-01-01,Olivera,Kambil,1953-05-19
93435,d005,1991-07-26,9999-01-01,,,1952-04-20
93449,d005,1990-09-13,9999-01-01,,,1955-04-25
93492,d005,1987-09-16,9999-01-01,Lenore,Yetim,1953-03-01
93493,d005,1992-06-10,1995-10-01,Amstein,Byoun,1954-04-14
93495,d005,1987-09-12,9999-01-01,Lunjin,Gill,1955-12-13
93504,d005,1997-02-17,2002-07-12,,,1952-12-03
93521,d005,1995-05-31,9999-01-01,,,1954-06-23
93522,d005,1996-06-30,1996-08-07,Alselm,Ventosa,1952-09-03
93536,d005,1985-07-20,9999-01-01,Zhonghua,Zongker,1954-12-26
93547,d005,1995-02-16,1998-03-12,,,1952-06-19
93558,d005,2000-01-06,9999-01-01,,,1953-10-24
93577,d005,1997-02-19,2001-06-24,,,1955-06-03
93624,d005,1996-12-12,9999-01-01,,,1954-07-15
93655,d005,1995-10-25,9999-01-01,,,1954-12-15
93677,d005,1992-12-11,9999-01-01,,,1955-12-25
93682,d005,1992-02-26,9999-01-01,Mari,Mukaidono,1953-04-22
93723,d005,1991-01-28,1994-09-23,,,1952-08-06
93735,d005,1988-07-15,9999-01-01,Bernice,Krichel,1952-09-13
93769,d005,1998-04-10,9999-01-01,,,1953-11-06
93825,d005,1985-08-23,9999-01-01,Rosella,Mitsuhashi,1955-01-05
93884,d005,1986-01-20,1992-06-11,Yucai,Felder,1952-07-03
93915,d005,2000-01-29,9999-01-01,Genevieve,Waymire,1953-02-11
93923,d005,1990-01-05,9999-01-01,,,1955-03-01
93979,d005,1999-02-13,9999-01-01,,,1952-08-04
93995,d005,1997-11-19,9999-01-01,Saeed,Luon,1954-06-12
94009,d005,1991-04-06,2001-05-12,,,1953-04-29
94032,d005,1992-08-28,1993-07-09,Jinya,Katiyar,1955-12-22
94034,d005,1991-02-28,9999-01-01,Vasilis,Riesenhuber,1955-05-27
94068,d005,1999-06-29,9999-01-01,,,1954-11-19
94075,d005,1998-04-03,9999-01-01,,,1952-11-21
94100,d005,1999-06-18,2000-07-04,Kwangsub,Guardalben,1955-12-06
94118,d005,1987-07-07,1995-03-19,Gina,Ellozy,1954-05-21
94120,d005,1985-07-28,9999-01-01,Limsoon,Ohori,1953-10-05
94142,d005,1987-08-22,9999-01-01,Weiyi,Avouris,1955-10-18
94145,d005,1988-06-16,1992-07-13,Uli,Crouzet,1955-08-16
94211,d005,1988-12-04,9999-01-01,Martins,Yurov,1955-08-29
94265,d005,1988-04-25,1994-05-22,Danny,Hasenauer,1952-06-30
94285,d005,1998-06-29,9999-01-01,Goa,Munro,1952-10-10
94299,d005,1988-04-27,2001-12-30,Collette,Chenney,1955-11-02
94327,d005,1996-10-20,9999-01-01,,,1955-07-20
94461,d005,1993-11-21,9999-01-01,,,1952-05-18
94480,d005,1986-10-24,9999-01-01,Remzi,Majewski,1953-01-12
94494,d005,1996-10-22,9999-01-01,,,1952-12-20
94546,d005,1994-10-15,2001-07-21,Arnd,Kieras,1955-07-18
94591,d005,1997-06-11,9999-01-01,,,1955-08-09
94597,d005,1993-11-24,1994-04-06,,,1952-12-10
94603,d005,1987-05-16,9999-01-01,Fox,Kuszyk,1954-05-02
94644,d005,1994-09-15,1998-03-28,,,1954-02-09
94650,d005,1995-01-17,9999-01-01,,,1953-07-06
94691,d005,1996-11-15,2000-06-11,,,1954-02-07
94697,d005,1998-12-26,9999-01-01,,,1952-06-11
94710,d005,1999-01-01,9999-01-01,Anneke,Schrooten,1954-11-23
94731,d005,1999-03-15,9999-01-01,,,1955-09-07
94732,d005,1991-01-11,9999-01-01,Heping,Eiter,1953-08-23
94735,d005,1988-01-23,9999-01-01,Rosine,Peak,1952-10-04
94751,d005,1997-04-06,9999-01-01,,,1952-09-20
94759,d005,1993-08-11,9999-01-01,,,1953-11-12
94777,d005,1985-08-02,1986-10-26,Zongyan,Clemencon,1953-03-04
94800,d005,1993-03-14,1999-11-07,,,1952-09-03
94813,d005,1992-02-02,9999-01-01,,,1952-07-25
94815,d005,1986-07-14,9999-01-01,Kwun,Dusink,1954-10-23
94829,d005,1995-07-13,9999-01-01,,,1953-01-03
94836,d005,1999-06-15,9999-01-01,,,1954-06-05
94864,d005,1987-05-18,9999-01-01,Boriana,Cronin,1955-11-05
94955,d005,2000-01-10,9999-01-01,,,1953-01-21
94973,d005,1999-06-29,9999-01-01,,,1953-11-27
94998,d005,1987-01-31,9999-01-01,Goh,Koblitz,1955-01-26
95051,d005,1996-10-12,2000-08-22,,,1953-10-17
95052,d005,1995-12-25,9999-01-01,,,1954-12-16
95101,d005,1994-12-20,9999-01-01,,,1954-08-16
95141,d005,1998-07-01,9999-01-01,,,1955-05-05
95143,d005,1989-04-04,9999-01-01,,,1953-07-29
95145,d005,1992-08-13,1995-04-21,,,1955-06-02
95146,d005,1989-01-22,9999-01-01,,,1952-03-16
95161,d005,1994-09-21,2001-04-26,,,1954-12-23
95169,d005,1997-08-19,9999-01-01,,,1953-04-17
95173,d005,2001-10-15,9999-01-01,,,1953-02-20
95175,d005,1989-10-16,1992-08-30,,,1952-09-07
95223,d005,1996-07-26,1999-06-22,Torsten,Quittner,1952-02-07
95276,d005,1996-10-04,1997-07-11,,,1952-12-16
95285,d005,1998-06-13,9999-01-01,Dipayan,Muhling,1952-05-11
95323,d005,1986-03-21,9999-01-01,Patricia,Makinen,1955-10-30
95340,d005,1992-08-26,9999-01-01,,,1954-12-23
95341,d005,1991-11-28,9999-01-01,,,1953-01-02
95370,d005,1990-12-09,9999-01-01,,,1953-07-21
95372,d005,1991-08-22,9999-01-01,,,1952-11-18
95375,d005,1991-02-17,1995-12-19,,,1954-08-05
95376,d005,1985-11-23,2001-01-10,Vishu,Docker,1955-11-20
95378,d005,1995-04-12,9999-01-01,,,1953-04-05
95401,d005,1995-08-15,9999-01-01,,,1955-09-16
95472,d005,1987-09-23,1991-01-26,Martijn,Nitta,1952-08-11
95477,d005,1993-10-10,9999-01-01,,,1954-12-18
95510,d005,1999-04-29,9999-01-01,Mototsugu,Christ,1953-04-08
95620,d005,1997-01-01,9999-01-01,,,1955-05-06
95647,d005,1990-09-01,9999-01-01,Francoise,Cheshire,1952-02-23
95652,d005,1999-04-20,9999-01-01,,,1954-11-19
95696,d005,1998-09-04,9999-01-01,Akemi,Schaft,1953-10-16
95703,d005,1988-10-19,1994-06-21,Goh,Mateescu,1954-11-30
95736,d005,1991-08-06,9999-01-01,Nahum,Glinert,1953-08-26
95761,d005,1990-01-12,9999-01-01,,,1954-11-22
95784,d005,1999-04-20,9999-01-01,,,1953-01-21
95813,d005,1991-09-09,9999-01-01,,,1953-07-22
95815,d005,1994-04-01,9999-01-01,,,1954-02-26
95822,d005,1999-07-09,9999-01-01,Divine,Teitelbaum,1955-08-14
95842,d005,1990-02-24,1991-10-09,,,1955-02-09
95853,d005,1996-12-21,9999-01-01,Manton,Flasterstein,1955-08-24
95915,d005,1998-12-20,9999-01-01,,,1955-03-08
95968,d005,1989-09-01,1996-05-30,,,1955-04-18
95972,d005,1991-07-20,2002-01-10,,,1954-08-08
95977,d005,1998-11-27,9999-01-01,,,1955-02-06
95992,d005,1988-09-17,9999-01-01,Hirochika,Jenevein,1954-10-06
96000,d005,1997-01-24,9999-01-01,,,1954-12-21
96007,d005,1992-11-25,9999-01-01,,,1954-01-05
96059,d005,1986-05-24,9999-01-01,Valter,Mandell,1954-08-04
96066,d005,1989-08-27,9999-01-01,,,1954-08-07
96107,d005,1987-07-06,9999-01-01,Luise,Geffroy,1955-08-08
96108,d005,1992-04-29,9999-01-01,Hatsukazu,Krychniak,1954-10-28
96129,d005,1986-06-23,9999-01-01,Aloys,Alvarado,1952-07-23
96132,d005,1995-05-03,9999-01-01,Sachem,Wroclawski,1955-01-03
96138,d005,1995-07-13,9999-01-01,Lidong,Ghalwash,1955-11-13
96169,d005,1999-08-21,9999-01-01,Roselyn,Bharadwaj,1952-08-23
